9312	528520364	XM_001337519	XM_001337519.3	7955
22113	548482244	XM_005685452	XM_005685452.1	9925
22113	532103190	XM_005337141	XM_005337141.1	43179
22113	426242225	XM_004014926	XM_004014926.1	9940
22113	426232919	XM_004010418	XM_004010418.1	9940
22113	594064110	XM_006056012	XM_006056012.1	89462
22113	594048754	XM_006048703	XM_006048703.1	89462
22113	584039266	XM_006778177	XM_006778177.1	225400
22113	558119418	XM_006087477	XM_006087477.1	59463
22113	556776549	XM_005983313	XM_005983313.1	59538
22113	556748770	XM_005969765	XM_005969765.1	59538
22113	556742002	XM_005966467	XM_005966467.1	59538
22113	555960888	XM_005892483	XM_005892483.1	72004
22113	554588926	XM_005885755	XM_005885755.1	109478
22113	514471856	XM_003475657	XM_003475657.2	10141
22113	507695521	XM_004643128	XM_004643128.1	10160
22113	312261279	NM_001199064	NM_001199064.1	9913
22113	298358204	NG_021880	NG_021880.1	9606
22113	291403308	XM_002718010	XM_002718010.1	9986
22113	291402369	XM_002717502	XM_002717502.1	9986
22113	16303417	AC091903	AC091903.2	9606
22113	591349778	XM_007069369	XM_007069369.1	8469
22113	530634184	XM_005303987	XM_005303987.1	8478
22113	530634182	XM_005303986	XM_005303986.1	8478
22113	543722641	XM_005502442	XM_005502442.1	8932
22113	514705428	XM_005009768	XM_005009768.1	8839
22113	514705426	XM_005009767	XM_005009767.1	8839
22113	326920648	XM_003206533	XM_003206533.1	9103
11543	569018385	XM_006536916	XM_006536916.1	10090
11543	569018383	XM_006536915	XM_006536915.1	10090
11543	568906594	XM_006496094	XM_006496094.1	10090
11543	568906592	XM_006496093	XM_006496093.1	10090
11543	568906590	XM_006496092	XM_006496092.1	10090
11543	568906588	XM_006496091	XM_006496091.1	10090
11543	568906586	XM_006496090	XM_006496090.1	10090
11543	568906584	XM_006496089	XM_006496089.1	10090
11543	568906582	XM_006496088	XM_006496088.1	10090
11543	568906580	XM_006496087	XM_006496087.1	10090
11543	568906578	XM_006496086	XM_006496086.1	10090
11543	254939707	NM_175510	NM_175510.3	10090
11543	218683664	FJ210934	FJ210934.1	10090
11543	50511130	AK173273	AK173273.1	10090
11543	146196839	CU442760	CU442760.6	10090
11543	23499649	AC117238	AC117238.3	10090
11543	60459041	AC118589	AC118589.10	10090
11543	532037238	XM_005361443	XM_005361443.1	79684
11543	532037236	XM_005361442	XM_005361442.1	79684
11543	532037234	XM_005361441	XM_005361441.1	79684
11543	354474247	XM_003499295	XM_003499295.1	10029
11543	524933112	XM_005070637	XM_005070637.1	10036
11543	564368831	XM_003750710	XM_003750710.2	10116
11543	564311761	XM_003754536	XM_003754536.2	10116
11543	589924311	XM_006974972	XM_006974972.1	230844
11543	589924309	XM_006974971	XM_006974971.1	230844
11543	589924307	XM_006974970	XM_006974970.1	230844
11543	507539138	XM_004653524	XM_004653524.1	51337
11543	507539136	XM_004653523	XM_004653523.1	51337
11543	507539134	XM_004653522	XM_004653522.1	51337
11543	562820436	XM_006140105	XM_006140105.1	246437
11543	301773957	XM_002922358	XM_002922358.1	9646
11543	555953748	XM_005888984	XM_005888984.1	72004
11543	344268232	XM_003405918	XM_003405918.1	9785
11543	560911766	XM_006182111	XM_006182111.1	419612
11543	585681486	XM_006891958	XM_006891958.1	28737
11543	560965830	XM_006205247	XM_006205247.1	30538
11543	291392150	XM_002712440	XM_002712440.1	9986
11543	291392148	XM_002712439	XM_002712439.1	9986
11543	291392146	XM_002712438	XM_002712438.1	9986
11543	504127901	XM_004577246	XM_004577246.1	9978
10634	83318690	CT009635	CT009635.18	10090
10634	57863218	AC154679	AC154679.2	10090
10634	133893139	NM_024254	NM_024254.3	10090
10634	15214556	BC012402	BC012402.1	10090
10634	13096839	BC003216	BC003216.1	10090
10634	74220288	AK152570	AK152570.1	10090
10634	74219818	AK168639	AK168639.1	10090
10634	74193289	AK151464	AK151464.1	10090
10634	74181338	AK150905	AK150905.1	10090
10634	26331753	AK036861	AK036861.1	10090
10634	12846253	AK010654	AK010654.1	10090
10634	51593582	BC080661	BC080661.1	10090
10634	564342251	XM_006234712	XM_006234712.1	10116
10634	172354613	NM_001109645	NM_001109645.2	10116
10634	524921123	XM_005064776	XM_005064776.1	10036
10634	23894529	AL683897	AL683897.5	10090
15742	133893139	NM_024254	NM_024254.3	10090
15742	15214556	BC012402	BC012402.1	10090
15742	13096839	BC003216	BC003216.1	10090
15742	74219818	AK168639	AK168639.1	10090
15742	74193289	AK151464	AK151464.1	10090
15742	74181338	AK150905	AK150905.1	10090
15742	26331753	AK036861	AK036861.1	10090
15742	12846253	AK010654	AK010654.1	10090
15742	83318690	CT009635	CT009635.18	10090
15742	57863218	AC154679	AC154679.2	10090
15742	51593582	BC080661	BC080661.1	10090
15742	74220288	AK152570	AK152570.1	10090
15742	23894529	AL683897	AL683897.5	10090
24960	133893139	NM_024254	NM_024254.3	10090
24960	15214556	BC012402	BC012402.1	10090
24960	13096839	BC003216	BC003216.1	10090
24960	74219818	AK168639	AK168639.1	10090
24960	74193289	AK151464	AK151464.1	10090
24960	74181338	AK150905	AK150905.1	10090
24960	26331753	AK036861	AK036861.1	10090
24960	12846253	AK010654	AK010654.1	10090
24960	83318690	CT009635	CT009635.18	10090
24960	57863218	AC154679	AC154679.2	10090
24960	51593582	BC080661	BC080661.1	10090
24960	74220288	AK152570	AK152570.1	10090
24960	564342251	XM_006234712	XM_006234712.1	10116
24960	172354613	NM_001109645	NM_001109645.2	10116
24960	589960284	XM_006992658	XM_006992658.1	230844
24960	354482903	XM_003503587	XM_003503587.1	10029
24960	532042915	XM_005364230	XM_005364230.1	79684
24960	524921123	XM_005064776	XM_005064776.1	10036
24960	23894529	AL683897	AL683897.5	10090
24960	507578150	XM_004672540	XM_004672540.1	51337
24960	507695521	XM_004643128	XM_004643128.1	10160
24960	533132406	XM_005381162	XM_005381162.1	34839
24960	533132404	XM_005381161	XM_005381161.1	34839
24960	533132402	XM_005381160	XM_005381160.1	34839
24960	533132400	XM_005381159	XM_005381159.1	34839
24960	514471856	XM_003475657	XM_003475657.2	10141
24960	507667110	XR_192643	XR_192643.1	10160
918	50979391	AC124227	AC124227.21	10090
918	74224885	AK164848	AK164848.1	10090
918	74184733	AK147521	AK147521.1	10090
918	74184703	AK147503	AK147503.1	10090
918	80978936	NM_001037136	NM_001037136.1	10090
918	80978935	NM_178119	NM_178119.3	10090
918	74210973	AK142485	AK142485.1	10090
25814	83318690	CT009635	CT009635.18	10090
25814	57863218	AC154679	AC154679.2	10090
25814	133893139	NM_024254	NM_024254.3	10090
25814	15214556	BC012402	BC012402.1	10090
25814	13096839	BC003216	BC003216.1	10090
25814	74220288	AK152570	AK152570.1	10090
25814	74219818	AK168639	AK168639.1	10090
25814	74193289	AK151464	AK151464.1	10090
25814	74181338	AK150905	AK150905.1	10090
25814	26331753	AK036861	AK036861.1	10090
25814	12846253	AK010654	AK010654.1	10090
25814	51593582	BC080661	BC080661.1	10090
25814	532042915	XM_005364230	XM_005364230.1	79684
25814	23894529	AL683897	AL683897.5	10090
25814	524921123	XM_005064776	XM_005064776.1	10036
9864	83318690	CT009635	CT009635.18	10090
9864	57863218	AC154679	AC154679.2	10090
9864	532042915	XM_005364230	XM_005364230.1	79684
9864	133893139	NM_024254	NM_024254.3	10090
9864	15214556	BC012402	BC012402.1	10090
9864	13096839	BC003216	BC003216.1	10090
9864	74220288	AK152570	AK152570.1	10090
9864	74219818	AK168639	AK168639.1	10090
9864	74193289	AK151464	AK151464.1	10090
9864	74181338	AK150905	AK150905.1	10090
9864	26331753	AK036861	AK036861.1	10090
9864	12846253	AK010654	AK010654.1	10090
9864	51593582	BC080661	BC080661.1	10090
9864	564342251	XM_006234712	XM_006234712.1	10116
9864	504130958	XM_004578209	XM_004578209.1	9978
9864	298916388	FQ219931	FQ219931.1	10116
9864	172354613	NM_001109645	NM_001109645.2	10116
9864	544442279	XM_005559082	XM_005559082.1	9541
9864	544442277	XM_005559081	XM_005559081.1	9541
9864	426378508	XM_004065331	XM_004065331.1	9595
9864	426354834	XR_174965	XR_174965.1	9595
9864	402873860	XM_003900723	XM_003900723.1	9555
9864	397466510	XM_003804950	XM_003804950.1	9597
9864	390468778	XM_002753585	XM_002753585.2	9483
9864	332247373	XM_003272785	XM_003272785.1	61853
9864	194688139	NM_024713	NM_024713.2	9606
9864	168743994	CU693167	CU693167.1	32630
9864	158262056	NR_003954	NR_003954.1	9606
9864	158259502	AK293021	AK293021.1	9606
9864	117645889	AM393535	AM393535.1	32630
9864	114656155	XM_001165269	XM_001165269.1	9598
9864	45709624	BC067801	BC067801.1	9606
9864	11182157	AL138916	AL138916.14	9606
9864	10438985	AK026210	AK026210.1	9606
9864	83404924	BC111000	BC111000.1	9606
9864	21734278	AL833631	AL833631.1	9606
9864	20072804	BC026234	BC026234.1	9606
9864	12053310	AL136908	AL136908.1	9606
9864	560937287	XM_006194388	XM_006194388.1	419612
9864	507578150	XM_004672540	XM_004672540.1	51337
9864	478494157	XM_004421370	XM_004421370.1	73337
9864	472390260	XM_004414387	XM_004414387.1	9708
9864	354482903	XM_003503587	XM_003503587.1	10029
9864	332825176	XR_022405	XR_022405.2	9598
9864	297696222	XM_002825257	XM_002825257.1	9601
9864	524921123	XM_005064776	XM_005064776.1	10036
9864	513000026	XM_004861494	XM_004861494.1	10181
9864	512923044	XM_004904824	XM_004904824.1	10181
9864	594665554	XM_007180823	XM_007180823.1	310752
9864	593744851	XM_007127723	XM_007127723.1	9755
9864	593744849	XM_007127722	XM_007127722.1	9755
9864	586531364	XM_006920527	XM_006920527.1	9402
9864	584039266	XM_006778177	XM_006778177.1	225400
9864	558119418	XM_006087477	XM_006087477.1	59463
9864	554588926	XM_005885755	XM_005885755.1	109478
9864	548482244	XM_005685452	XM_005685452.1	9925
9864	545196059	XM_005603167	XM_005603167.1	9796
9864	507963473	XM_004687953	XM_004687953.1	143302
9864	505828571	XM_004609537	XM_004609537.1	42254
9864	470596409	XM_004310933	XM_004310933.1	9739
9864	466029934	XM_004274041	XM_004274041.1	9733
9864	426242225	XM_004014926	XM_004014926.1	9940
9864	426232919	XM_004010418	XM_004010418.1	9940
9864	395837620	XM_003791681	XM_003791681.1	30611
9864	301779677	XM_002925208	XM_002925208.1	9646
9864	403267690	XM_003925899	XM_003925899.1	39432
9864	594064110	XM_006056012	XM_006056012.1	89462
9864	594048754	XM_006048703	XM_006048703.1	89462
9864	556776549	XM_005983313	XM_005983313.1	59538
9864	556748770	XM_005969765	XM_005969765.1	59538
9864	556742002	XM_005966467	XM_005966467.1	59538
9864	555960888	XM_005892483	XM_005892483.1	72004
9864	533132406	XM_005381162	XM_005381162.1	34839
9864	533132404	XM_005381161	XM_005381161.1	34839
9864	533132402	XM_005381160	XM_005381160.1	34839
9864	533132400	XM_005381159	XM_005381159.1	34839
9864	532103190	XM_005337141	XM_005337141.1	43179
9864	312261279	NM_001199064	NM_001199064.1	9913
9864	291403308	XM_002718010	XM_002718010.1	9986
9864	291402369	XM_002717502	XM_002717502.1	9986
9864	507695521	XM_004643128	XM_004643128.1	10160
9864	344293947	XM_003418633	XM_003418633.1	9785
9864	591322933	XM_007087499	XM_007087499.1	74533
9864	586989365	XM_003987306	XM_003987306.2	9685
9864	514471856	XM_003475657	XM_003475657.2	10141
9864	586447383	XM_006831813	XM_006831813.1	185453
9864	562821399	XM_006140550	XM_006140550.1	246437
9864	562821397	XM_006140549	XM_006140549.1	246437
9864	562821395	XM_006140548	XM_006140548.1	246437
9864	558188389	XM_006102816	XM_006102816.1	59463
9864	488527166	XM_004455348	XM_004455348.1	9361
9864	326920648	XM_003206533	XM_003206533.1	9103
9864	298358204	NG_021880	NG_021880.1	9606
9864	16303417	AC091903	AC091903.2	9606
9864	541976543	XM_005441081	XM_005441081.1	345164
9864	529421844	XM_005230719	XM_005230719.1	8954
9864	514705428	XM_005009768	XM_005009768.1	8839
9864	514705426	XM_005009767	XM_005009767.1	8839
9864	543722641	XM_005502442	XM_005502442.1	8932
9864	530634184	XM_005303987	XM_005303987.1	8478
10001	83318690	CT009635	CT009635.18	10090
10001	57863218	AC154679	AC154679.2	10090
10001	564342251	XM_006234712	XM_006234712.1	10116
10001	545196059	XM_005603167	XM_005603167.1	9796
10001	544442279	XM_005559082	XM_005559082.1	9541
10001	544442277	XM_005559081	XM_005559081.1	9541
10001	532042915	XM_005364230	XM_005364230.1	79684
10001	504130958	XM_004578209	XM_004578209.1	9978
10001	426378508	XM_004065331	XM_004065331.1	9595
10001	426354834	XR_174965	XR_174965.1	9595
10001	402873860	XM_003900723	XM_003900723.1	9555
10001	397466510	XM_003804950	XM_003804950.1	9597
10001	390468778	XM_002753585	XM_002753585.2	9483
10001	332247373	XM_003272785	XM_003272785.1	61853
10001	298916388	FQ219931	FQ219931.1	10116
10001	194688139	NM_024713	NM_024713.2	9606
10001	172354613	NM_001109645	NM_001109645.2	10116
10001	168743994	CU693167	CU693167.1	32630
10001	158262056	NR_003954	NR_003954.1	9606
10001	158259502	AK293021	AK293021.1	9606
10001	133893139	NM_024254	NM_024254.3	10090
10001	117645889	AM393535	AM393535.1	32630
10001	114656155	XM_001165269	XM_001165269.1	9598
10001	15214556	BC012402	BC012402.1	10090
10001	13096839	BC003216	BC003216.1	10090
10001	45709624	BC067801	BC067801.1	9606
10001	74220288	AK152570	AK152570.1	10090
10001	74219818	AK168639	AK168639.1	10090
10001	74193289	AK151464	AK151464.1	10090
10001	74181338	AK150905	AK150905.1	10090
10001	26331753	AK036861	AK036861.1	10090
10001	12846253	AK010654	AK010654.1	10090
10001	11182157	AL138916	AL138916.14	9606
10001	10438985	AK026210	AK026210.1	9606
10001	83404924	BC111000	BC111000.1	9606
10001	51593582	BC080661	BC080661.1	10090
10001	21734278	AL833631	AL833631.1	9606
10001	20072804	BC026234	BC026234.1	9606
10001	12053310	AL136908	AL136908.1	9606
10001	507578150	XM_004672540	XM_004672540.1	51337
10001	478494157	XM_004421370	XM_004421370.1	73337
10001	354482903	XM_003503587	XM_003503587.1	10029
10001	332825176	XR_022405	XR_022405.2	9598
10001	297696222	XM_002825257	XM_002825257.1	9601
10001	586531364	XM_006920527	XM_006920527.1	9402
10001	524921123	XM_005064776	XM_005064776.1	10036
10001	507963473	XM_004687953	XM_004687953.1	143302
10001	505828571	XM_004609537	XM_004609537.1	42254
10001	403267690	XM_003925899	XM_003925899.1	39432
10001	395837620	XM_003791681	XM_003791681.1	30611
10001	584039266	XM_006778177	XM_006778177.1	225400
10001	558119418	XM_006087477	XM_006087477.1	59463
10001	554588926	XM_005885755	XM_005885755.1	109478
10001	513000026	XM_004861494	XM_004861494.1	10181
10001	512923044	XM_004904824	XM_004904824.1	10181
10001	532103190	XM_005337141	XM_005337141.1	43179
10001	291403308	XM_002718010	XM_002718010.1	9986
10001	291402369	XM_002717502	XM_002717502.1	9986
10001	533132406	XM_005381162	XM_005381162.1	34839
10001	533132404	XM_005381161	XM_005381161.1	34839
10001	533132402	XM_005381160	XM_005381160.1	34839
10001	533132400	XM_005381159	XM_005381159.1	34839
10001	530634184	XM_005303987	XM_005303987.1	8478
10001	530634182	XM_005303986	XM_005303986.1	8478
10001	507695521	XM_004643128	XM_004643128.1	10160
10001	591349778	XM_007069369	XM_007069369.1	8469
10001	543722641	XM_005502442	XM_005502442.1	8932
10001	541976543	XM_005441081	XM_005441081.1	345164
10001	529421844	XM_005230719	XM_005230719.1	8954
10001	514705428	XM_005009768	XM_005009768.1	8839
10001	514705426	XM_005009767	XM_005009767.1	8839
10001	298358204	NG_021880	NG_021880.1	9606
10001	16303417	AC091903	AC091903.2	9606
10001	558206538	XM_006132679	XM_006132679.1	13735
10001	449502478	XM_002200491	XM_002200491.2	59729
10001	126277608	XM_001370365	XM_001370365.1	13616
10001	530406450	XM_005254668	XM_005254668.1	9606
10001	24414566	AC079203	AC079203.9	9606
10001	578827399	XM_006720684	XM_006720684.1	9606
10001	530406448	XM_005254667	XM_005254667.1	9606
10001	530406446	XM_005254666	XM_005254666.1	9606
10001	542141684	XM_005479900	XM_005479900.1	44394
10001	524999060	XM_005047225	XM_005047225.1	59894
10001	403289322	XM_003935760	XM_003935760.1	39432
10001	23894529	AL683897	AL683897.5	10090
10001	543350617	XM_005520344	XM_005520344.1	181119
10001	543250244	XM_005417517	XM_005417517.1	48883
10001	507689988	XM_004712739	XM_004712739.1	9371
10001	524999058	XM_005047224	XM_005047224.1	59894
1832	83318690	CT009635	CT009635.18	10090
1832	57863218	AC154679	AC154679.2	10090
1832	133893139	NM_024254	NM_024254.3	10090
1832	15214556	BC012402	BC012402.1	10090
1832	13096839	BC003216	BC003216.1	10090
1832	74219818	AK168639	AK168639.1	10090
1832	74193289	AK151464	AK151464.1	10090
1832	74181338	AK150905	AK150905.1	10090
1832	26331753	AK036861	AK036861.1	10090
1832	12846253	AK010654	AK010654.1	10090
1832	51593582	BC080661	BC080661.1	10090
1832	74220288	AK152570	AK152570.1	10090
1832	564342251	XM_006234712	XM_006234712.1	10116
1832	172354613	NM_001109645	NM_001109645.2	10116
1832	298916388	FQ219931	FQ219931.1	10116
1832	23894529	AL683897	AL683897.5	10090
1832	23894529	AL683897	AL683897.5	10090
27994	133893139	NM_024254	NM_024254.3	10090
27994	15214556	BC012402	BC012402.1	10090
27994	13096839	BC003216	BC003216.1	10090
27994	74220288	AK152570	AK152570.1	10090
27994	74219818	AK168639	AK168639.1	10090
27994	74193289	AK151464	AK151464.1	10090
27994	74181338	AK150905	AK150905.1	10090
27994	26331753	AK036861	AK036861.1	10090
27994	12846253	AK010654	AK010654.1	10090
27994	83318690	CT009635	CT009635.18	10090
27994	57863218	AC154679	AC154679.2	10090
27994	51593582	BC080661	BC080661.1	10090
27994	532042915	XM_005364230	XM_005364230.1	79684
27994	564342251	XM_006234712	XM_006234712.1	10116
27994	504130958	XM_004578209	XM_004578209.1	9978
27994	298916388	FQ219931	FQ219931.1	10116
27994	172354613	NM_001109645	NM_001109645.2	10116
27994	560937287	XM_006194388	XM_006194388.1	419612
27994	478494157	XM_004421370	XM_004421370.1	73337
27994	544442279	XM_005559082	XM_005559082.1	9541
27994	544442277	XM_005559081	XM_005559081.1	9541
27994	507578150	XM_004672540	XM_004672540.1	51337
27994	426378508	XM_004065331	XM_004065331.1	9595
27994	402873860	XM_003900723	XM_003900723.1	9555
27994	397466510	XM_003804950	XM_003804950.1	9597
27994	390468778	XM_002753585	XM_002753585.2	9483
27994	332247373	XM_003272785	XM_003272785.1	61853
27994	194688139	NM_024713	NM_024713.2	9606
27994	168743994	CU693167	CU693167.1	32630
27994	158262056	NR_003954	NR_003954.1	9606
27994	158259502	AK293021	AK293021.1	9606
27994	114656155	XM_001165269	XM_001165269.1	9598
27994	45709624	BC067801	BC067801.1	9606
27994	11182157	AL138916	AL138916.14	9606
27994	10438985	AK026210	AK026210.1	9606
27994	83404924	BC111000	BC111000.1	9606
27994	21734278	AL833631	AL833631.1	9606
27994	20072804	BC026234	BC026234.1	9606
27994	12053310	AL136908	AL136908.1	9606
27994	586531364	XM_006920527	XM_006920527.1	9402
27994	584039266	XM_006778177	XM_006778177.1	225400
27994	560958417	XM_006201607	XM_006201607.1	30538
27994	558119418	XM_006087477	XM_006087477.1	59463
27994	554588926	XM_005885755	XM_005885755.1	109478
27994	545196059	XM_005603167	XM_005603167.1	9796
27994	532103190	XM_005337141	XM_005337141.1	43179
27994	507963473	XM_004687953	XM_004687953.1	143302
27994	505828571	XM_004609537	XM_004609537.1	42254
27994	291403308	XM_002718010	XM_002718010.1	9986
27994	291402369	XM_002717502	XM_002717502.1	9986
27994	426354834	XR_174965	XR_174965.1	9595
27994	117645889	AM393535	AM393535.1	32630
27994	395837620	XM_003791681	XM_003791681.1	30611
27994	332825176	XR_022405	XR_022405.2	9598
27994	297696222	XM_002825257	XM_002825257.1	9601
27994	533132406	XM_005381162	XM_005381162.1	34839
27994	533132404	XM_005381161	XM_005381161.1	34839
27994	533132402	XM_005381160	XM_005381160.1	34839
